fold_id,model_type,seed,sample_id,chromosome,motif_start,motif_end,motif_strand,motif_relative_score,strong_hit_080,motif_mass_fraction,top7_motif_recall,weighted_distance_to_motif,circular_control_mass_fraction,motif_mass_enrichment_vs_circular
fold_a,CNN-Aug,123,ENCFF148JKK:7244,chr1,8,15,-,0.8672884316806654,True,0.03169047988870274,0.14285714285714285,126.34041028990177,0.023788885704659903,1.3321548677034092
fold_a,CNN-Aug,123,ENCFF148JKK:7839,chr21,166,173,-,0.8629657630149966,True,0.22163695035642664,0.7142857142857143,60.74120274091299,0.02122505735672431,10.442230926938336
fold_a,CNN-Aug,123,ENCFF148JKK:8125,chr1,108,115,-,0.9056192194585888,True,0.05542716811353498,0.0,61.95824393693129,0.02473350236155818,2.240975309654574
fold_a,CNN-Aug,123,ENCFF148JKK:8151,chr1,100,107,+,0.9698314132220124,True,0.21104879949843602,0.8571428571428571,52.98729722457889,0.022584401504703824,9.34489229012685
fold_a,CNN-Aug,123,ENCFF148JKK:8724,chr1,241,248,-,0.8631062706160901,True,0.0032095848952217705,0.0,139.159899019131,0.026507227418445946,0.12108338773251981
fold_a,CNN-Aug,123,ENCFF148JKK:8839,chr1,121,128,+,0.9280384492532245,True,0.13362418972238416,0.2857142857142857,48.001326873608406,0.02908188505286085,4.594756821282438
fold_a,CNN-Aug,123,ENCFF148JKK:9502,chr1,188,195,-,0.9698314132220124,True,0.3670903729769178,1.0,46.170188030039135,0.02172618888776821,16.89621566272899
fold_a,CNN-Aug,123,ENCFF148JKK:9668,chr16,110,117,-,0.8978698624752371,True,0.13702533383426588,0.42857142857142855,51.237235573496136,0.021057889775844378,6.507078120973375
fold_a,CNN-RCPS,123,ENCFF148JKK:10557,chr17,90,97,-,0.8342254144890079,True,0.18875698832219867,0.7142857142857143,63.85592277815569,0.026504028251869354,7.121822634975703
fold_a,CNN-RCPS,123,ENCFF148JKK:11004,chr1,167,174,+,0.9698314132220124,True,0.13177167532963935,0.2857142857142857,55.70082658929916,0.023387123114200818,5.634368737282898
fold_a,CNN-RCPS,123,ENCFF148JKK:11815,chr1,128,135,+,0.9698314132220124,True,0.3183932556550262,0.7142857142857143,44.19571724673411,0.018098676993681524,17.592073485049834
fold_a,CNN-RCPS,123,ENCFF148JKK:11989,chr1,74,81,-,0.9698314132220124,True,0.2496460223104117,0.8571428571428571,49.96475233095599,0.024518894899527997,10.181781166459404
fold_a,CNN-RCPS,123,ENCFF148JKK:12238,chr1,109,116,+,0.9698314132220124,True,0.28089206457656735,0.7142857142857143,38.99027740516666,0.021270965752093432,13.20542131703271
fold_a,CNN-RCPS,123,ENCFF148JKK:1274,chr1,20,27,+,0.718938163499549,False,0.09021439150337814,0.42857142857142855,93.92006378353888,0.02219503152862632,4.064621011554905
fold_a,CNN-RCPS,123,ENCFF148JKK:13217,chr17,52,59,-,0.8643940012669953,True,0.006454801923833151,0.0,97.71535006475123,0.04356045116950134,0.14818032758008837
fold_a,CNN-RCPS,123,ENCFF148JKK:13351,chr1,66,73,-,0.8643940012669953,True,2.0180555827634012e-07,0.0,86.20496488628555,0.03212403119787645,6.282074532715571e-06
fold_a,CNN-RCPS,123,ENCFF148JKK:13583,chr1,122,129,-,0.9698314132220124,True,0.10167264760443404,0.14285714285714285,28.773559748789364,0.030298724491449148,3.3556741846716323
fold_a,CNN-RCPS,123,ENCFF148JKK:13765,chr1,186,193,-,0.8625646014227104,True,0.023278580532962414,0.0,78.46369719022951,0.024176073110697333,0.9628768256273266
fold_a,CNN-RCPS,123,ENCFF148JKK:13971,chr16,161,168,-,0.8978698624752371,True,0.02376424358066083,0.0,74.77468658799285,0.024366457578499444,0.9752851231698941
fold_a,CNN-RCPS,123,ENCFF148JKK:1407,chr1,63,70,-,0.7585592931454146,False,0.05334127267272753,0.0,63.20149264157528,0.025545161975788763,2.0881164395545198
fold_a,CNN-RCPS,123,ENCFF148JKK:14272,chr1,147,154,+,0.9698314132220124,True,0.3378507291371468,0.8571428571428571,43.804344062806045,0.02182970300147856,15.476652573526248
fold_a,CNN-RCPS,123,ENCFF148JKK:14328,chr1,118,125,+,0.9698314132220124,True,0.3087784903849944,0.7142857142857143,27.98642205630542,0.020909759053522575,14.767195049671116
fold_a,CNN-RCPS,123,ENCFF148JKK:14545,chr16,92,99,+,0.9698314132220124,True,0.11968561207479925,0.14285714285714285,55.30180170470371,0.022933364067855518,5.218842369600552
fold_a,CNN-RCPS,123,ENCFF148JKK:1753,chr17,247,254,+,0.7227918043219376,False,0.04619053847516919,0.0,115.38989324396103,0.02888764744685238,1.598971967521784
fold_a,CNN-RCPS,123,ENCFF148JKK:1923,chr17,71,78,-,0.7770393947166989,False,0.021924845227048916,0.0,68.04081452879356,0.0223020352286266,0.9830871937152387
fold_a,CNN-RCPS,123,ENCFF148JKK:1953,chr1,49,56,+,0.7774522387332831,False,0.031883611514960636,0.14285714285714285,75.25903284235606,0.02952630746383464,1.079837414617908
fold_a,CNN-RCPS,123,ENCFF148JKK:2417,chr1,0,7,-,0.8828598264768451,True,0.008809742526964828,0.0,120.67622403535336,0.02794810511554615,0.31521788294922376
fold_a,CNN-RCPS,123,ENCFF148JKK:2538,chr16,50,57,-,0.893134349792984,True,0.03729181906491746,0.0,91.44866157426648,0.025669683105130094,1.4527572822846682
fold_a,CNN-RCPS,123,ENCFF148JKK:2883,chr1,150,157,+,0.8397698382294303,True,0.07841952162174334,0.14285714285714285,57.061603574395,0.02398457736760701,3.2695811320675947
fold_a,CNN-RCPS,123,ENCFF148JKK:3628,chr1,31,38,-,0.8629657630149966,True,0.3675590512700712,0.8571428571428571,59.20884779477793,0.021016865189880628,17.488766661882885
fold_a,CNN-RCPS,123,ENCFF148JKK:4248,chr1,198,205,+,0.8778326924731494,True,0.03448727423101314,0.0,112.93166291622052,0.029351595841306415,1.1749710106896232
fold_a,CNN-RCPS,123,ENCFF148JKK:4285,chr17,78,85,+,0.8978698624752371,True,0.03319820561264991,0.0,84.30607575783078,0.027009745137629985,1.2291195434642648
fold_a,CNN-RCPS,123,ENCFF148JKK:4717,chr1,105,112,-,0.9698314132220124,True,0.16863243729911456,0.2857142857142857,69.90163917220201,0.026276089003915308,6.41771449601907
fold_a,CNN-RCPS,123,ENCFF148JKK:4723,chr17,35,42,+,0.8547098789468857,True,0.04283713593370593,0.14285714285714285,77.81051613389104,0.02490614356103195,1.719942544647046
fold_a,CNN-RCPS,123,ENCFF148JKK:498,chr16,239,246,+,0.7618510197256483,False,0.02562910847930077,0.0,118.32328118848876,0.026310081335862733,0.9741174172793703
fold_a,CNN-RCPS,123,ENCFF148JKK:5086,chr1,221,228,-,0.9698314132220124,True,0.3376552837230381,1.0,50.70886939432759,0.02391022165238249,14.121796469812026
fold_a,CNN-RCPS,123,ENCFF148JKK:5088,chr17,94,101,-,0.8978698624752371,True,0.3340417323501297,0.8571428571428571,39.63805595761839,0.022768866372981977,14.670986551465326
fold_a,CNN-RCPS,123,ENCFF148JKK:5573,chr16,195,202,-,0.8547098789468857,True,0.06024166685166501,0.14285714285714285,85.90954999569783,0.02122062331154868,2.8388264551531956
fold_a,CNN-RCPS,123,ENCFF148JKK:5610,chr17,40,47,-,0.8494137894800587,True,0.024895339322727632,0.0,97.46337008765806,0.020758957665494505,1.199257675837386
fold_a,CNN-RCPS,123,ENCFF148JKK:6602,chr17,166,173,+,0.8625646014227104,True,0.4111245720600891,1.0,41.1347244766696,0.02196047555739352,18.72111425754959
fold_a,CNN-RCPS,123,ENCFF148JKK:7244,chr1,8,15,-,0.8672884316806654,True,0.07599833561589343,0.14285714285714285,113.86969924320523,0.025817713427292163,2.943650909671762
fold_a,CNN-RCPS,123,ENCFF148JKK:7839,chr21,166,173,-,0.8629657630149966,True,0.16154645090895411,0.7142857142857143,65.19618096062437,0.024599023396152955,6.5671896118533875
fold_a,CNN-RCPS,123,ENCFF148JKK:8125,chr1,108,115,-,0.9056192194585888,True,0.11505122088568594,0.42857142857142855,55.14162183578374,0.024840296498878138,4.631636377242196
fold_a,CNN-RCPS,123,ENCFF148JKK:8151,chr1,100,107,+,0.9698314132220124,True,0.11110269971543817,0.14285714285714285,52.09138543942052,0.022939715796062264,4.8432465643061535
fold_a,CNN-RCPS,123,ENCFF148JKK:8724,chr1,241,248,-,0.8631062706160901,True,0.014534414396060605,0.0,140.11776394721298,0.022986926815928083,0.6322904541545514
fold_a,CNN-RCPS,123,ENCFF148JKK:8839,chr1,121,128,+,0.9280384492532245,True,0.11986515952907457,0.42857142857142855,38.75617439054342,0.026308569963185126,4.556125996084462
fold_a,CNN-RCPS,123,ENCFF148JKK:9502,chr1,188,195,-,0.9698314132220124,True,0.37110143592862754,1.0,49.08581421386886,0.02361437552917059,15.715064557612791
fold_a,CNN-RCPS,123,ENCFF148JKK:9668,chr16,110,117,-,0.8978698624752371,True,0.1912341561304231,0.7142857142857143,47.481704390265286,0.01860785083629144,10.277068416598304
fold_a,CNN-Raw,123,ENCFF148JKK:10557,chr17,90,97,-,0.8342254144890079,True,0.162706138289675,0.7142857142857143,63.64166414375582,0.025261224819688753,6.440944152591558
fold_a,CNN-Raw,123,ENCFF148JKK:11004,chr1,167,174,+,0.9698314132220124,True,0.14851409008608468,0.7142857142857143,64.61452305541802,0.024914147685630453,5.961034347233241
fold_a,CNN-Raw,123,ENCFF148JKK:11815,chr1,128,135,+,0.9698314132220124,True,0.37613533427271223,0.8571428571428571,39.943215831512596,0.021590269080631684,17.42152137465196
fold_a,CNN-Raw,123,ENCFF148JKK:11989,chr1,74,81,-,0.9698314132220124,True,0.22482570155531362,0.8571428571428571,47.62737235721157,0.026000853099527543,8.646858650933991
fold_a,CNN-Raw,123,ENCFF148JKK:12238,chr1,109,116,+,0.9698314132220124,True,0.31206135284705616,0.8571428571428571,39.278751836416475,0.021433339243661066,14.559623645174591
fold_a,CNN-Raw,123,ENCFF148JKK:1274,chr1,20,27,+,0.718938163499549,False,0.09208127385061646,0.14285714285714285,104.04822043534735,0.020259640133372264,4.5450596972321105
fold_a,CNN-Raw,123,ENCFF148JKK:13217,chr17,52,59,-,0.8643940012669953,True,0.011588141199957326,0.0,91.014679168802,0.045020065104014115,0.257399476726303
fold_a,CNN-Raw,123,ENCFF148JKK:13351,chr1,66,73,-,0.8643940012669953,True,0.01542650536189503,0.0,81.1535796469105,0.03470816687890334,0.44446327043770556
fold_a,CNN-Raw,123,ENCFF148JKK:13583,chr1,122,129,-,0.9698314132220124,True,0.11335149274308773,0.14285714285714285,38.62614961696558,0.030641324915084953,3.699301288609878
fold_a,CNN-Raw,123,ENCFF148JKK:13765,chr1,186,193,-,0.8625646014227104,True,0.08436080048188084,0.14285714285714285,66.06564707796618,0.01832012544983202,4.604815655487466
fold_a,CNN-Raw,123,ENCFF148JKK:13971,chr16,161,168,-,0.8978698624752371,True,0.07520147192151724,0.0,71.12607316227245,0.023936235103978225,3.1417418652032993
fold_a,CNN-Raw,123,ENCFF148JKK:1407,chr1,63,70,-,0.7585592931454146,False,0.018204813326838213,0.0,61.55701954766757,0.02734671457556296,0.6657038554498259
fold_a,CNN-Raw,123,ENCFF148JKK:14272,chr1,147,154,+,0.9698314132220124,True,0.27426775983755086,0.8571428571428571,45.36033948060653,0.02033320125976839,13.488665967233679
fold_a,CNN-Raw,123,ENCFF148JKK:14328,chr1,118,125,+,0.9698314132220124,True,0.21061016477121786,0.42857142857142855,32.28105288761363,0.026582584298916592,7.922862668390054
fold_a,CNN-Raw,123,ENCFF148JKK:14545,chr16,92,99,+,0.9698314132220124,True,0.03031053747716481,0.0,71.79924806295544,0.023123783645182534,1.3107948916257708
fold_a,CNN-Raw,123,ENCFF148JKK:1753,chr17,247,254,+,0.7227918043219376,False,0.1076356027717763,0.2857142857142857,104.4327777586282,0.027673266721637838,3.889515605601257
fold_a,CNN-Raw,123,ENCFF148JKK:1923,chr17,71,78,-,0.7770393947166989,False,0.0032084674350198843,0.0,67.17215658993561,0.02644286719221277,0.12133583743765708
fold_a,CNN-Raw,123,ENCFF148JKK:1953,chr1,49,56,+,0.7774522387332831,False,0.0647877827700644,0.14285714285714285,60.9418767718733,0.03138129018783247,2.064535345177895
fold_a,CNN-Raw,123,ENCFF148JKK:2417,chr1,0,7,-,0.8828598264768451,True,0.02106110948012161,0.0,114.9129453850898,0.028646125795001053,0.7352166792410344
fold_a,CNN-Raw,123,ENCFF148JKK:2538,chr16,50,57,-,0.893134349792984,True,0.05627046494951375,0.0,79.5459476350751,0.03177415403000372,1.7709508456583498
fold_a,CNN-Raw,123,ENCFF148JKK:2883,chr1,150,157,+,0.8397698382294303,True,0.07626669493626848,0.14285714285714285,48.22016692046141,0.02116214739492916,3.6039204109571306
fold_a,CNN-Raw,123,ENCFF148JKK:3628,chr1,31,38,-,0.8629657630149966,True,0.2901899166181754,0.8571428571428571,72.6995323923743,0.02110868386558189,13.747418762158619
fold_a,CNN-Raw,123,ENCFF148JKK:4248,chr1,198,205,+,0.8778326924731494,True,0.03849414788192078,0.0,111.12011887148965,0.03122712843695044,1.2327149439834955
fold_a,CNN-Raw,123,ENCFF148JKK:4285,chr17,78,85,+,0.8978698624752371,True,0.0332254867696784,0.0,84.50104477979323,0.02917309280157665,1.1389086167745213
fold_a,CNN-Raw,123,ENCFF148JKK:4717,chr1,105,112,-,0.9698314132220124,True,0.10651500997165844,0.0,73.41141547148437,0.026798932534086058,3.9745989821116954
fold_a,CNN-Raw,123,ENCFF148JKK:4723,chr17,35,42,+,0.8547098789468857,True,0.11979963670810514,0.5714285714285714,82.53157665875204,0.0204770144981564,5.850444493209253
fold_a,CNN-Raw,123,ENCFF148JKK:498,chr16,239,246,+,0.7618510197256483,False,0.03101125736733787,0.0,123.32898767293004,0.02627232356864377,1.1803774145180692
fold_a,CNN-Raw,123,ENCFF148JKK:5086,chr1,221,228,-,0.9698314132220124,True,0.2900482901159064,0.7142857142857143,62.61374607720144,0.024053973784584393,12.058227580749726
fold_a,CNN-Raw,123,ENCFF148JKK:5088,chr17,94,101,-,0.8978698624752371,True,0.2511990503023075,0.8571428571428571,45.92275619113667,0.0219319344780681,11.453574720164614
fold_a,CNN-Raw,123,ENCFF148JKK:5573,chr16,195,202,-,0.8547098789468857,True,0.18916935118255698,0.7142857142857143,67.13255072960455,0.02319942664478653,8.154052859968758
fold_a,CNN-Raw,123,ENCFF148JKK:5610,chr17,40,47,-,0.8494137894800587,True,0.032737819661079484,0.0,101.1295729378441,0.022942214853422575,1.4269685760612418
fold_a,CNN-Raw,123,ENCFF148JKK:6602,chr17,166,173,+,0.8625646014227104,True,0.3426076002219655,0.8571428571428571,47.44816199502427,0.02503971306452369,13.682568939153404
fold_a,CNN-Raw,123,ENCFF148JKK:7244,chr1,8,15,-,0.8672884316806654,True,0.027878533056475516,0.0,122.17495214187706,0.024122922230612784,1.155686396115672
fold_a,CNN-Raw,123,ENCFF148JKK:7839,chr21,166,173,-,0.8629657630149966,True,0.19069257619450383,0.7142857142857143,60.047211546807866,0.021364261394873747,8.925774342016785
fold_a,CNN-Raw,123,ENCFF148JKK:8125,chr1,108,115,-,0.9056192194585888,True,0.055391594664416025,0.0,73.35903398397208,0.029298743879271744,1.8905791624604231
fold_a,CNN-Raw,123,ENCFF148JKK:8151,chr1,100,107,+,0.9698314132220124,True,0.14212628086409163,0.8571428571428571,54.00007271455847,0.021240143032159597,6.69139942461305
fold_a,CNN-Raw,123,ENCFF148JKK:8724,chr1,241,248,-,0.8631062706160901,True,0.010102193946493698,0.0,149.58111466002663,0.025888453091807043,0.3902200687954876
fold_a,CNN-Raw,123,ENCFF148JKK:8839,chr1,121,128,+,0.9280384492532245,True,0.07734385032969397,0.14285714285714285,48.188931618518815,0.027557164081159796,2.8066694418157563
fold_a,CNN-Raw,123,ENCFF148JKK:9502,chr1,188,195,-,0.9698314132220124,True,0.3302339324622075,0.7142857142857143,49.28178553758653,0.022254325837108464,14.839089482169426
fold_a,CNN-Raw,123,ENCFF148JKK:9668,chr16,110,117,-,0.8978698624752371,True,0.15175072313695212,0.42857142857142855,52.70473361957356,0.01903261224981512,7.973194701028294
fold_a,CNN-Aug,2026,ENCFF148JKK:10557,chr17,90,97,-,0.8342254144890079,True,0.1355730532035774,0.14285714285714285,48.87446358910976,0.02627721574514998,5.159338588929472
fold_a,CNN-Aug,2026,ENCFF148JKK:11004,chr1,167,174,+,0.9698314132220124,True,0.2065871844528981,0.8571428571428571,49.9135273272395,0.021366756505542366,9.668626326102
fold_a,CNN-Aug,2026,ENCFF148JKK:11815,chr1,128,135,+,0.9698314132220124,True,0.3529984319753404,0.7142857142857143,40.523041913266646,0.019715028289448273,17.90504313728373
fold_a,CNN-Aug,2026,ENCFF148JKK:11989,chr1,74,81,-,0.9698314132220124,True,0.2517685961859112,0.8571428571428571,51.33825711332862,0.02150155922151102,11.70931808210596
fold_a,CNN-Aug,2026,ENCFF148JKK:12238,chr1,109,116,+,0.9698314132220124,True,0.4072092695592027,1.0,28.57655064194917,0.02073774066358764,19.636144369101938
fold_a,CNN-Aug,2026,ENCFF148JKK:1274,chr1,20,27,+,0.718938163499549,False,0.02719121781732666,0.0,109.71289282365336,0.024297609459407517,1.1190902488886125
fold_a,CNN-Aug,2026,ENCFF148JKK:13217,chr17,52,59,-,0.8643940012669953,True,0.008140785675302294,0.0,97.62856154543368,0.041320414343090556,0.19701607074188418
fold_a,CNN-Aug,2026,ENCFF148JKK:13351,chr1,66,73,-,0.8643940012669953,True,0.006378538774715294,0.0,69.89618302974031,0.03204846838780863,0.19902788169252159
fold_a,CNN-Aug,2026,ENCFF148JKK:13583,chr1,122,129,-,0.9698314132220124,True,0.12553446776217878,0.14285714285714285,30.583967258650798,0.030254396132486767,4.149296757153964
fold_a,CNN-Aug,2026,ENCFF148JKK:13765,chr1,186,193,-,0.8625646014227104,True,0.1399903648035469,0.5714285714285714,69.86880572211393,0.02033137940877886,6.885433692861028
fold_a,CNN-Aug,2026,ENCFF148JKK:13971,chr16,161,168,-,0.8978698624752371,True,0.1454941101190178,0.0,67.76967425702104,0.025051526921971008,5.807794094635194
fold_a,CNN-Aug,2026,ENCFF148JKK:1407,chr1,63,70,-,0.7585592931454146,False,0.018317767462264004,0.0,76.28600989801619,0.02644172964620639,0.6927598045724691
fold_a,CNN-Aug,2026,ENCFF148JKK:14272,chr1,147,154,+,0.9698314132220124,True,0.38481805424878235,0.8571428571428571,34.43979474198048,0.021074628775691537,18.259778539617717
fold_a,CNN-Aug,2026,ENCFF148JKK:14328,chr1,118,125,+,0.9698314132220124,True,0.3480604736321191,0.7142857142857143,23.554293019009126,0.021077385101571044,16.51345610258721
fold_a,CNN-Aug,2026,ENCFF148JKK:14545,chr16,92,99,+,0.9698314132220124,True,0.16886969524797713,0.2857142857142857,50.660642100477915,0.020488742228234096,8.242072322783663
fold_a,CNN-Aug,2026,ENCFF148JKK:1753,chr17,247,254,+,0.7227918043219376,False,0.0309395871690338,0.14285714285714285,125.83402624092864,0.026902440812627534,1.1500661737172673
fold_a,CNN-Aug,2026,ENCFF148JKK:1923,chr17,71,78,-,0.7770393947166989,False,0.021281560190769776,0.0,88.70817709444299,0.025306750827907152,0.8409439969394026
fold_a,CNN-Aug,2026,ENCFF148JKK:1953,chr1,49,56,+,0.7774522387332831,False,0.037644403513235586,0.0,84.0741332327915,0.025819325436269098,1.4579933006443107
fold_a,CNN-Aug,2026,ENCFF148JKK:2417,chr1,0,7,-,0.8828598264768451,True,0.007429276927930884,0.0,125.86366271970964,0.029290034443888915,0.2536452096757753
fold_a,CNN-Aug,2026,ENCFF148JKK:2538,chr16,50,57,-,0.893134349792984,True,0.08588773516306503,0.0,85.44452241960343,0.026357788999500878,3.2585333756443466
fold_a,CNN-Aug,2026,ENCFF148JKK:2883,chr1,150,157,+,0.8397698382294303,True,0.06565594625718567,0.14285714285714285,55.71629314928312,0.021740196419964063,3.0200254399216786
fold_a,CNN-Aug,2026,ENCFF148JKK:3628,chr1,31,38,-,0.8629657630149966,True,0.33629943213711944,0.7142857142857143,58.95771090283931,0.022950211159808945,14.653435203509432
fold_a,CNN-Aug,2026,ENCFF148JKK:4248,chr1,198,205,+,0.8778326924731494,True,0.017194905027641216,0.0,113.98040817943036,0.03055128728262517,0.5628209662189958
fold_a,CNN-Aug,2026,ENCFF148JKK:4285,chr17,78,85,+,0.8978698624752371,True,0.10536971823711865,0.0,96.67324770941259,0.0329476985328734,3.1980903956610667
fold_a,CNN-Aug,2026,ENCFF148JKK:4717,chr1,105,112,-,0.9698314132220124,True,0.1892344592643779,0.2857142857142857,72.8331742965514,0.028432029625445818,6.655678886006038
fold_a,CNN-Aug,2026,ENCFF148JKK:4723,chr17,35,42,+,0.8547098789468857,True,0.0631189908080353,0.14285714285714285,68.00811620119458,0.020679733504787398,3.0522149037086543
fold_a,CNN-Aug,2026,ENCFF148JKK:498,chr16,239,246,+,0.7618510197256483,False,0.02259284560014282,0.0,106.81540681477178,0.02335937183461744,0.9671854945457623
fold_a,CNN-Aug,2026,ENCFF148JKK:5086,chr1,221,228,-,0.9698314132220124,True,0.37472610441633675,1.0,54.17684345292645,0.021585890017144005,17.359770855810012
fold_a,CNN-Aug,2026,ENCFF148JKK:5088,chr17,94,101,-,0.8978698624752371,True,0.33072542669916494,0.8571428571428571,34.71286763616073,0.023560076590498233,14.037536144196846
fold_a,CNN-Aug,2026,ENCFF148JKK:5573,chr16,195,202,-,0.8547098789468857,True,0.07147632080113518,0.14285714285714285,72.35087210462281,0.01877944242427862,3.806093875754718
fold_a,CNN-Aug,2026,ENCFF148JKK:5610,chr17,40,47,-,0.8494137894800587,True,0.03763688683933228,0.0,102.84337080516038,0.02189082959800709,1.7192992467840822
fold_a,CNN-Aug,2026,ENCFF148JKK:6602,chr17,166,173,+,0.8625646014227104,True,0.4962271503088097,1.0,30.41008452908861,0.02080934303324277,23.846363122376836
fold_a,CNN-Aug,2026,ENCFF148JKK:7244,chr1,8,15,-,0.8672884316806654,True,0.05888133473441646,0.14285714285714285,120.76972585716938,0.024334199332940426,2.419694764919209
fold_a,CNN-Aug,2026,ENCFF148JKK:7839,chr21,166,173,-,0.8629657630149966,True,0.1891379388967586,0.5714285714285714,66.67803411698499,0.021405804287691878,8.835824917146935
fold_a,CNN-Aug,2026,ENCFF148JKK:8125,chr1,108,115,-,0.9056192194585888,True,0.08884689946121126,0.0,60.569599781200566,0.02462342418893776,3.608226816038296
fold_a,CNN-Aug,2026,ENCFF148JKK:8151,chr1,100,107,+,0.9698314132220124,True,0.21724681630796852,0.8571428571428571,45.09703808488056,0.02438489560092855,8.909073053390312
fold_a,CNN-Aug,2026,ENCFF148JKK:8724,chr1,241,248,-,0.8631062706160901,True,0.019288845297305235,0.0,155.49056156789118,0.025885022167486085,0.7451739918358563
fold_a,CNN-Aug,2026,ENCFF148JKK:8839,chr1,121,128,+,0.9280384492532245,True,0.1468579291348338,0.7142857142857143,45.86668172422675,0.027457259697434854,5.348601089589204
fold_a,CNN-Aug,2026,ENCFF148JKK:9502,chr1,188,195,-,0.9698314132220124,True,0.4284534598715407,0.8571428571428571,44.46102867383914,0.02331236359387903,18.378808229639866
fold_a,CNN-Aug,2026,ENCFF148JKK:9668,chr16,110,117,-,0.8978698624752371,True,0.27895937326322556,0.7142857142857143,37.913419792328746,0.017325276806362633,16.101293871436383
fold_a,CNN-RCPS,2026,ENCFF148JKK:10557,chr17,90,97,-,0.8342254144890079,True,0.18306963297169557,0.8571428571428571,59.63425583147667,0.022855833279436313,8.009755353632443
fold_a,CNN-RCPS,2026,ENCFF148JKK:11004,chr1,167,174,+,0.9698314132220124,True,0.15614526492405909,0.14285714285714285,53.07902024565113,0.01930869118268661,8.086786589868337
fold_a,CNN-RCPS,2026,ENCFF148JKK:11815,chr1,128,135,+,0.9698314132220124,True,0.3738823771402541,1.0,42.971447093900224,0.019937019090187146,18.753173453311092
fold_a,CNN-RCPS,2026,ENCFF148JKK:11989,chr1,74,81,-,0.9698314132220124,True,0.2741497920750334,0.8571428571428571,53.44099917265187,0.023308017586578376,11.762038150893583
fold_a,CNN-RCPS,2026,ENCFF148JKK:12238,chr1,109,116,+,0.9698314132220124,True,0.32997222608782173,0.7142857142857143,37.415923442157464,0.021748071855785263,15.17248187682647
fold_a,CNN-RCPS,2026,ENCFF148JKK:1274,chr1,20,27,+,0.718938163499549,False,0.08409663510908155,0.14285714285714285,104.8005127637068,0.02036086815445464,4.130306943256863
fold_a,CNN-RCPS,2026,ENCFF148JKK:13217,chr17,52,59,-,0.8643940012669953,True,0.03247103755842244,0.0,90.49270185879448,0.04089307371660665,0.7940473681056647
fold_a,CNN-RCPS,2026,ENCFF148JKK:13351,chr1,66,73,-,0.8643940012669953,True,0.0027335093388622224,0.0,70.21433224884072,0.030911263873875567,0.08843084999744796
fold_a,CNN-RCPS,2026,ENCFF148JKK:13583,chr1,122,129,-,0.9698314132220124,True,0.04364523834709502,0.0,37.7750958604461,0.03216128843547163,1.3570736892169224
fold_a,CNN-RCPS,2026,ENCFF148JKK:13765,chr1,186,193,-,0.8625646014227104,True,0.035672196641563,0.0,76.19516716005384,0.02365745571776834,1.507862767117885
fold_a,CNN-RCPS,2026,ENCFF148JKK:13971,chr16,161,168,-,0.8978698624752371,True,0.008867353908267473,0.0,71.08032853743052,0.02275628527019654,0.38966614291309104
fold_a,CNN-RCPS,2026,ENCFF148JKK:1407,chr1,63,70,-,0.7585592931454146,False,0.01632563919871546,0.0,79.44813801934913,0.02543320374973113,0.6419025836997846
fold_a,CNN-RCPS,2026,ENCFF148JKK:14272,chr1,147,154,+,0.9698314132220124,True,0.28961014910434874,0.7142857142857143,43.259838064584706,0.02337933544815092,12.387441454297372
fold_a,CNN-RCPS,2026,ENCFF148JKK:14328,chr1,118,125,+,0.9698314132220124,True,0.33007758850104757,0.7142857142857143,26.586471214341486,0.022875620010733667,14.429230261132552
fold_a,CNN-RCPS,2026,ENCFF148JKK:14545,chr16,92,99,+,0.9698314132220124,True,0.062141017603468476,0.0,69.88915116130319,0.023770988543515552,2.6141536978873274
fold_a,CNN-RCPS,2026,ENCFF148JKK:1753,chr17,247,254,+,0.7227918043219376,False,0.10422847934969316,0.42857142857142855,112.65362213164694,0.024080243504943893,4.328381452134988
fold_a,CNN-RCPS,2026,ENCFF148JKK:1923,chr17,71,78,-,0.7770393947166989,False,0.02938186702411472,0.0,88.19493260977704,0.028401054526450913,1.0345343690231763
fold_a,CNN-RCPS,2026,ENCFF148JKK:1953,chr1,49,56,+,0.7774522387332831,False,0.02749433075222437,0.0,78.71096535970473,0.02895364314237406,0.9495983153838776
fold_a,CNN-RCPS,2026,ENCFF148JKK:2417,chr1,0,7,-,0.8828598264768451,True,0.02860302608288415,0.0,130.02454026415958,0.025618292566252924,1.1165079018795745
fold_a,CNN-RCPS,2026,ENCFF148JKK:2538,chr16,50,57,-,0.893134349792984,True,0.08561951086524068,0.0,77.7323357108872,0.0263508049152513,3.249218046302862
fold_a,CNN-RCPS,2026,ENCFF148JKK:2883,chr1,150,157,+,0.8397698382294303,True,0.09913158742953807,0.14285714285714285,46.89128242141193,0.020473851953228588,4.84186305810938
fold_a,CNN-RCPS,2026,ENCFF148JKK:3628,chr1,31,38,-,0.8629657630149966,True,0.4017672968547807,0.8571428571428571,64.22643453918771,0.019757206455698034,20.335227946100137
fold_a,CNN-RCPS,2026,ENCFF148JKK:4248,chr1,198,205,+,0.8778326924731494,True,0.017346096779777376,0.0,111.21653736908297,0.030068885704934697,0.5768786030182241
fold_a,CNN-RCPS,2026,ENCFF148JKK:4285,chr17,78,85,+,0.8978698624752371,True,0.018799571048772543,0.0,104.57039223173761,0.030963357927838366,0.6071554349042462
